no,code,name,type,gu,gujuso,x,y,room,year,old,area,resident,ave_area,area,a1,a2,a3,a4,a5,a6,a7,a8,a9
160,20436,장지지구10단지(임대),"국민,장기혼합",송파구,송파구 송파대로8길 20 ,37.4785407,127.1312037,265,2007-08-20,13,"49,59","국민,장기혼합",54,49,59,,,,,,,,
161,20436,장지지구10단지(임대),"국민,장기혼합",송파구,송파구 송파대로8길 20 ,37.4785407,127.1312037,265,2007-08-20,13,"49,59","국민,장기혼합",54,49,59,,,,,,,,
162,20219,외국인임대주택,DMC빌,마포구,마포구 월드컵북로60길 13 ,37.5831189,126.8849425,175,2006-09-14,14,49,DMC빌,0,0,,,,,,,,,
163,40108,신월동도센트리움,재건축장기전세,양천구,양천구 오목로17길 7 ,37.5242801,126.8465051,7,2007-03-30,13,69,재건축장기전세,69,69,,,,,,,,,
164,90131,응암SH-ville(응암6),재개발,은평구,은평구 백련산로 146-30 ,37.5939709,126.9231338,136,2007-08-20,13,30,재개발,30,30,,,,,,,,,
165,70206,미아SH-ville(미아2),재개발,강북구,강북구 삼양로 246-14 ,37.6544905,127.0129189,57,2007-08-27,13,30,재개발,30,30,,,,,,,,,
166,20440,발산지구3단지(임대),장기전세,강서구,강서구 수명로1길 110 ,37.5536454,126.8255085,281,2007-09-08,13,84,장기전세,84,84,,,,,,,,,
167,20443,발산지구6단지(임대),국민,강서구,강서구 수명로2길 63 ,37.54987365,126.8258773,237,2007-09-21,13,49,국민,49,49,,,,,,,,,
168,20438,발산지구1단지(임대),국민,강서구,강서구 강서로47길 108 ,37.5535087,126.8300732,841,2007-10-10,13,39,국민,39,39,,,,,,,,,
169,70203,신림SH-ville(신림7),재개발,관악구,관악구 난곡로 80 ,37.4604909,126.9210182,150,2007-09-06,13,30,재개발,30,30,,,,,,,,,
170,70201,길음SH-ville(길음5),재개발,성북구,성북구 길음로 74 ,37.6041932,127.0240219,90,2007-11-18,13,30,재개발,30,30,,,,,,,,,
171,40110,동원데자뷰,재건축장기전세,양천구,양천구 오목로 76-2 ,37.5226079,126.8445787,9,2007-07-31,13,"59,84",재건축장기전세,72,59,84,,,,,,,,
172,40109,청광플러스원,재건축장기전세,중랑구,중랑구 동일로136길 15 ,37.6024408,127.0806008,8,2007-07-23,13,"67,84",재건축장기전세,76,67,84,,,,,,,,
173,20433,장지지구7단지(임대),국민,송파구,송파구 충민로4길 19 ,37.4791858,127.1296173,300,2007-12-24,13,49,국민,49,49,,,,,,,,,
174,20435,장지지구9단지(임대),"국민,장기혼합",송파구,송파구 송파대로8길 17 ,37.4785407,127.1312037,473,2007-12-24,13,"39,59","국민,장기혼합",49,39,59,,,,,,,,
175,20435,장지지구9단지(임대),"국민,장기혼합",송파구,송파구 송파대로8길 17 ,37.4785407,127.1312037,473,2007-12-24,13,"39,59","국민,장기혼합",49,39,59,,,,,,,,
176,20218,상암3-8단지(임대),국민,마포구,마포구 월드컵로42길 12 ,37.581096,126.8789712,840,2008-01-16,13,"39,49",국민,44,39,49,,,,,,,,
177,20441,발산지구4단지(임대),"국민,장기혼합",강서구,강서구 수명로1길 16 ,37.55121645,126.8233446,273,2008-01-20,13,59,"국민,장기혼합",59,59,,,,,,,,,
178,20441,발산지구4단지(임대),"국민,장기혼합",강서구,강서구 수명로1길 16 ,37.55121645,126.8233446,273,2008-01-20,13,59,"국민,장기혼합",59,59,,,,,,,,,
179,40113,백운한비치,재건축장기전세,금천구,금천구 금하로23길 52 ,37.4544879,126.9092515,9,2008-01-15,13,"59,84",재건축장기전세,72,59,84,,,,,,,,
180,40112,보람더하임,재건축장기전세,강서구,강서구 양천로 666 ,37.55183375,126.8698249,16,2007-12-17,13,84,재건축장기전세,84,84,,,,,,,,,
181,40111,와이엠프라젠,재건축장기전세,성동구,성동구 자동차시장1길 14 ,37.5612051,127.0609331,5,2007-10-15,13,"49,59,84",재건축장기전세,64,49,59,84,,,,,,,
182,20430,장지지구4단지(임대),"국민,장기혼합",송파구,송파구 새말로12길 16 ,37.4827366,127.1286163,69,2008-03-11,12,59,"국민,장기혼합",59,59,,,,,,,,,
183,20430,장지지구4단지(임대),"국민,장기혼합",송파구,송파구 새말로12길 16 ,37.4827366,127.1286163,69,2008-03-11,12,59,"국민,장기혼합",59,59,,,,,,,,,
184,70216,황학롯데캐슬(황학),재개발,중구,중구 청계천로 400 ,37.5708427,127.0228252,336,2008-04-30,12,33,재개발,33,33,,,,,,,,,
185,20423,"상림마을7-4단지(은평1-10,임대)","국민,장기혼합",은평구,은평구 진관4로 48-17 ,37.64426,126.9274668,106,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
186,20424,"상림마을7-5단지(은평1-11,임대)","국민,장기혼합",은평구,은평구 진관4로 48-8 ,37.64426,126.9274668,50,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
187,20425,"상림마을8-3단지(은평1-12,임대)","국민,장기혼합",은평구,은평구 진관3로 70 ,37.6397804,126.9180252,172,2008-04-30,12,"39,59","국민,장기혼합",49,39,59,,,,,,,,
188,20414,"상림마을8-2단지(은평1-1,임대)","국민,장기혼합",은평구,은평구 진관4로 17 ,37.64426,126.9274668,377,2008-04-30,12,"39,49,59","국민,장기혼합",49,39,49,59,,,,,,,
189,20415,"상림마을8-1단지(은평1-2,임대)","국민,장기혼합",은평구,은평구 진관4로 37 ,37.64426,126.9274668,76,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
190,20416,"상림마을7-3단지(은평1-3,임대)","국민,장기혼합",은평구,은평구 진관4로 47 ,37.64426,126.9274668,78,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
191,20417,"상림마을7-2단지(은평1-4,임대)","국민,장기혼합",은평구,은평구 진관4로 77 ,37.64426,126.9274668,74,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
192,20418,"상림마을6-4단지(은평1-5,임대)","국민,장기혼합",은평구,은평구 진관4로 87 ,37.64426,126.9274668,61,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
193,20419,"상림마을6-3단지(은평1-6,임대)","국민,장기혼합",은평구,은평구 진관4로 107 ,37.64426,126.9274668,173,2008-04-30,12,"49,59","국민,장기혼합",54,49,59,,,,,,,,
194,20420,"상림마을6-2단지(은평1-7,임대)","국민,장기혼합",은평구,은평구 진관4로 100 ,37.64426,126.9274668,64,2008-04-30,12,"39,49","국민,장기혼합",44,39,49,,,,,,,,
195,20421,"상림마을6-1단지(은평1-8,임대)","국민,장기혼합",은평구,은평구 진관4로 78-7 ,37.64426,126.9274668,60,2008-04-30,12,"39,49","국민,장기혼합",44,39,49,,,,,,,,
196,20422,"상림마을7-1단지(은평1-9,임대)","국민,장기혼합",은평구,은평구 진관4로 78-8 ,37.64426,126.9274668,98,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
197,20423,"상림마을7-4단지(은평1-10,임대)","국민,장기혼합",은평구,은평구 진관4로 48-17 ,37.64426,126.9274668,106,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
198,20424,"상림마을7-5단지(은평1-11,임대)","국민,장기혼합",은평구,은평구 진관4로 48-8 ,37.64426,126.9274668,50,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
199,20425,"상림마을8-3단지(은평1-12,임대)","국민,장기혼합",은평구,은평구 진관3로 70 ,37.6397804,126.9180252,172,2008-04-30,12,"39,59","국민,장기혼합",49,39,59,,,,,,,,
200,20414,"상림마을8-2단지(은평1-1,임대)","국민,장기혼합",은평구,은평구 진관4로 17 ,37.64426,126.9274668,377,2008-04-30,12,"39,49,59","국민,장기혼합",49,39,49,59,,,,,,,
201,20415,"상림마을8-1단지(은평1-2,임대)","국민,장기혼합",은평구,은평구 진관4로 37 ,37.64426,126.9274668,76,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
202,20416,"상림마을7-3단지(은평1-3,임대)","국민,장기혼합",은평구,은평구 진관4로 47 ,37.64426,126.9274668,78,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
203,20417,"상림마을7-2단지(은평1-4,임대)","국민,장기혼합",은평구,은평구 진관4로 77 ,37.64426,126.9274668,74,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
204,20418,"상림마을6-4단지(은평1-5,임대)","국민,장기혼합",은평구,은평구 진관4로 87 ,37.64426,126.9274668,61,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
205,20419,"상림마을6-3단지(은평1-6,임대)","국민,장기혼합",은평구,은평구 진관4로 107 ,37.64426,126.9274668,173,2008-04-30,12,"49,59","국민,장기혼합",54,49,59,,,,,,,,
206,20420,"상림마을6-2단지(은평1-7,임대)","국민,장기혼합",은평구,은평구 진관4로 100 ,37.64426,126.9274668,64,2008-04-30,12,"39,49","국민,장기혼합",44,39,49,,,,,,,,
207,20421,"상림마을6-1단지(은평1-8,임대)","국민,장기혼합",은평구,은평구 진관4로 78-7 ,37.64426,126.9274668,60,2008-04-30,12,"39,49","국민,장기혼합",44,39,49,,,,,,,,
208,20422,"상림마을7-1단지(은평1-9,임대)","국민,장기혼합",은평구,은평구 진관4로 78-8 ,37.64426,126.9274668,98,2008-04-30,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
209,20442,발산지구5단지(임대),국민,강서구,강서구 수명로2길 105 ,37.5511684,126.8260953,490,2008-05-21,12,49,국민,49,49,,,,,,,,,
210,70202,월곡3 SH-ville(월곡3),재개발,성북구,성북구 성북구 오패산로 90 ,37.6031787,127.037774,288,2008-04-26,12,33,재개발,33,33,,,,,,,,,
211,20431,장지지구5단지(임대),국민,송파구,송파구 충민로4길 5 ,37.4791858,127.1296173,225,2008-08-22,12,49,국민,49,49,,,,,,,,,
212,20432,장지지구6단지(임대),"국민,장기혼합",송파구,송파구 충민로6길 14 ,37.4809927,127.133623,163,2008-08-25,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
213,20432,장지지구6단지(임대),"국민,장기혼합",송파구,송파구 충민로6길 14 ,37.4809927,127.133623,163,2008-08-25,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
214,20428,장지지구2단지(임대),국민,송파구,송파구 충민로 151 ,37.4796972,127.1268915,263,2008-09-25,12,49,국민,49,49,,,,,,,,,
215,70205,월곡2 SH-ville(월곡2),재개발,성북구,성북구 회기로5길 142 ,37.6004648,127.0408855,209,2008-09-15,12,33,재개발,33,33,,,,,,,,,
216,20444,발산지구7단지(임대),국민,강서구,강서구 수명로2가길 22 ,37.5484203,126.8221649,395,2008-09-16,12,49,국민,49,49,,,,,,,,,
217,20434,장지지구8단지(임대),"국민,장기혼합",송파구,송파구 충민로4길 6 ,37.4791858,127.1296173,387,2008-10-20,12,"39,59","국민,장기혼합",49,39,59,,,,,,,,
218,20434,장지지구8단지(임대),"국민,장기혼합",송파구,송파구 충민로4길 6 ,37.4791858,127.1296173,387,2008-10-20,12,"39,59","국민,장기혼합",49,39,59,,,,,,,,
219,40115,고척유진마젤란아파트,재건축장기전세,구로구,구로구 경인로47길 128 ,37.5034812,126.8637824,30,2008-05-01,12,"66,84",재건축장기전세,75,66,84,,,,,,,,
220,40116,수명산롯데캐슬,재건축장기전세,양천구,양천구 월정로 303 ,37.5441858,126.8284591,18,2008-06-25,12,"59,84",재건축장기전세,72,59,84,,,,,,,,
221,40114,태승훼밀리아파트,재건축장기전세,영등포구,영등포구 선유서로34길 6 ,37.5271512,126.8876351,11,2008-06-03,12,"53,77,81,84",재건축장기전세,74,53,77,81,84,,,,,,
222,70204,삼선SH-ville(삼선1),재개발,성북구,성북구 보문로29다길 25-9 ,37.5850968,127.0128047,285,2008-10-15,12,35,재개발,35,35,,,,,,,,,
223,20622,"박석고개1-1단지(은평2-12,임대)","국민,장기혼합",은평구,은평구 진관1로 21-9 ,37.6304529,126.9192498,196,2008-12-22,12,"39,49,59","국민,장기혼합",49,39,49,59,,,,,,,
224,20505,"박석고개1-3단지(은평2-1,임대)","국민,장기혼합",은평구,은평구 진관1로 21-10 ,37.6295446,126.9298784,176,2008-12-22,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
225,20622,"박석고개1-1단지(은평2-12,임대)","국민,장기혼합",은평구,은평구 진관1로 21-9 ,37.6304529,126.9192498,196,2008-12-22,12,"39,49,59","국민,장기혼합",49,39,49,59,,,,,,,
226,20505,"박석고개1-3단지(은평2-1,임대)","국민,장기혼합",은평구,은평구 진관1로 21-10 ,37.6295446,126.9298784,176,2008-12-22,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
227,70222,DMC아이파크(가재울뉴타운1),재개발,서대문구,서대문구 거북골로14길 32 ,37.5794651,126.9128591,90,2008-12-22,12,33,재개발,33,33,,,,,,,,,
228,30135,구산(임대),주거환경,은평구,은평구 갈현로7길 56 ,37.6044195,126.9078659,153,2009-02-11,12,"19,29,40,59",주거환경,37,19,29,40,59,,,,,,
229,40118,마곡푸르지오,재건축장기전세,강서구,강서구 방화대로34길 88 ,37.5701427,126.8193294,23,2008-06-07,12,"59,84",재건축장기전세,72,59,84,,,,,,,,
230,40120,신사삼지래미안(임대),재건축장기전세,강남구,강남구 압구정로2길 20 ,37.5196192,127.0204418,3,2008-10-06,12,84,재건축장기전세,84,84,,,,,,,,,
231,40119,정릉라온유(임대),재건축장기전세,성북구,성북구 정릉로 307 ,37.6092586,126.9974291,23,2008-10-08,12,84,재건축장기전세,84,84,,,,,,,,,
232,20404,강일지구1단지(임대),"국민,장기혼합",강동구,강동구 아리수로93가길 25 ,37.571564,127.1717334,98,2009-02-23,12,59,"국민,장기혼합",59,59,,,,,,,,,
233,20405,강일지구2단지(임대),"국민,장기혼합",강동구,강동구 아리수로97길 68 ,37.5680651,127.1770297,156,2009-02-23,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
234,20406,강일지구3단지(임대),"국민,장기혼합",강동구,강동구 아리수로93길 40 ,37.5658846,127.1738606,386,2009-02-23,12,"39,59","국민,장기혼합",49,39,59,,,,,,,,
235,20407,강일지구4단지(임대),"국민,장기혼합",강동구,강동구 아리수로97길 19 ,37.5680651,127.1770297,398,2009-02-23,12,"49,59","국민,장기혼합",54,49,59,,,,,,,,
236,20409,강일지구6단지(임대),"국민,장기혼합",강동구,강동구 아리수로94길 19 ,37.5625844,127.1762904,221,2009-02-23,12,"39,59","국민,장기혼합",49,39,59,,,,,,,,
237,20411,강일지구8단지(임대),"국민,장기혼합",강동구,강동구 아리수로94길 72 ,37.5625844,127.1762904,152,2009-02-23,12,"49,59","국민,장기혼합",54,49,59,,,,,,,,
238,20404,강일지구1단지(임대),"국민,장기혼합",강동구,강동구 아리수로93가길 25 ,37.571564,127.1717334,98,2009-02-23,12,59,"국민,장기혼합",59,59,,,,,,,,,
239,79226,강일지구2단지(서울리츠3호),"국민,장기혼합",강동구,강동구 아리수로97길 68 ,37.5680651,127.1770297,102,2009-02-23,12,114,"국민,장기혼합",114,114,,,,,,,,,
240,20405,강일지구2단지(임대),"국민,장기혼합",강동구,강동구 아리수로97길 68 ,37.5680651,127.1770297,156,2009-02-23,12,"59,84","국민,장기혼합",72,59,84,,,,,,,,
241,20406,강일지구3단지(임대),"국민,장기혼합",강동구,강동구 아리수로93길 40 ,37.5658846,127.1738606,386,2009-02-23,12,"39,59","국민,장기혼합",49,39,59,,,,,,,,
242,20407,강일지구4단지(임대),"국민,장기혼합",강동구,강동구 아리수로97길 19 ,37.5680651,127.1770297,398,2009-02-23,12,"49,59","국민,장기혼합",54,49,59,,,,,,,,
243,20409,강일지구6단지(임대),"국민,장기혼합",강동구,강동구 아리수로94길 19 ,37.5625844,127.1762904,221,2009-02-23,12,"39,59","국민,장기혼합",49,39,59,,,,,,,,
244,20411,강일지구8단지(임대),"국민,장기혼합",강동구,강동구 아리수로94길 72 ,37.5625844,127.1762904,152,2009-02-23,12,"49,59","국민,장기혼합",54,49,59,,,,,,,,
245,70224,묵동월드메르디앙(임대),재건축장기전세,중랑구,중랑구 중랑천로 316 ,37.5914582,127.0730365,10,2009-03-01,12,83,재건축장기전세,83,83,,,,,,,,,
246,70226,강서센트레빌(임대),재건축장기전세,강서구,강서구 방화대로41길 9 ,37.5722887,126.8146373,12,2009-03-01,12,"59,72,84",재건축장기전세,72,59,72,84,,,,,,,
247,70220,서울숲아이파크(임대),재건축장기전세,성동구,성동구 동일로 237 ,37.536237,127.0606069,34,2008-12-22,12,"55,64,75,84",재건축장기전세,70,55,64,75,84,,,,,,
248,70221,신이문어울림(임대),재건축장기전세,동대문구,동대문구 신이문로 9 ,37.60301,127.0647751,13,2008-10-10,12,"59,84",재건축장기전세,72,59,84,,,,,,,,
249,70225,월드컵아이파크1차(임대),재건축장기전세,마포구,마포구 모래내로9길 6 ,37.568439,126.9118364,12,2008-12-24,12,"59,84",재건축장기전세,72,59,84,,,,,,,,
250,70223,월드컵아이파크2차(임대),재건축장기전세,마포구,마포구 모래내로9길 3 ,37.568439,126.9118364,6,2008-10-16,12,83,재건축장기전세,83,83,,,,,,,,,
251,70219,망원동 동원데자뷰(임대),재건축장기전세,마포구,마포구 방울내로9안길 57 ,37.5608618,126.9005211,7,2008-09-01,12,82,재건축장기전세,82,82,,,,,,,,,
252,70233,용두두산위브,재개발,동대문구,동대문구 정릉천동로 16 ,37.584851,127.0365202,95,2009-02-27,12,34,재개발,34,34,,,,,,,,,
253,20413,강일지구10단지(임대),"국민,장기혼합",강동구,강동구 고덕로97길 20 ,37.5609653,127.1799783,258,2009-03-19,11,"59,84","국민,장기혼합",72,59,84,,,,,,,,
254,20412,강일지구9단지(임대),"국민,장기혼합",강동구,강동구 고덕로97길 29 ,37.5623231,127.1794919,211,2009-03-19,11,"59,84","국민,장기혼합",72,59,84,,,,,,,,
255,79228,강일지구10단지(서울리츠3호),"국민,장기혼합",강동구,강동구 고덕로97길 20 ,37.5609653,127.1799783,108,2009-03-19,11,114,"국민,장기혼합",114,114,,,,,,,,,
256,20413,강일지구10단지(임대),"국민,장기혼합",강동구,강동구 고덕로97길 20 ,37.5609653,127.1799783,258,2009-03-19,11,"59,84","국민,장기혼합",72,59,84,,,,,,,,
257,79227,강일지구9단지(서울리츠3호),"국민,장기혼합",강동구,강동구 고덕로97길 29 ,37.5623231,127.1794919,210,2009-03-19,11,114,"국민,장기혼합",114,114,,,,,,,,,
258,20412,강일지구9단지(임대),"국민,장기혼합",강동구,강동구 고덕로97길 29 ,37.5623231,127.1794919,211,2009-03-19,11,"59,84","국민,장기혼합",72,59,84,,,,,,,,
259,70234,답십리래미안,재개발,동대문구,동대문구 한천로33길 11 ,37.5759959,127.0667339,52,2008-12-30,12,30,재개발,30,30,,,,,,,,,
260,70227,서초두산위브트레지움(임대),재건축장기전세,서초구,서초구 서운로 194 ,37.5004769,127.0231621,6,2008-08-22,12,84,재건축장기전세,84,84,,,,,,,,,
261,70228,래미안서초스위트(임대),재건축장기전세,서초구,서초구 서운로 221 ,37.5022874,127.0204439,16,2009-01-31,12,59,재건축장기전세,59,59,,,,,,,,,
262,70229,반포자이,재건축장기전세,서초구,서초구 신반포로 270 ,37.5056473,127.00302,419,2009-03-05,11,84,재건축장기전세,84,84,,,,,,,,,
263,70232,관악청광플러스원(임대),재건축장기전세,관악구,관악구 은천로15길 16 ,37.4871313,126.9440621,2,2009-03-05,11,59,재건축장기전세,59,59,,,,,,,,,
264,70230,강서동부센트리빌4차(임대),재건축장기전세,강서구,강서구 남부순환로 11 ,37.546125,126.8221082,21,2009-02-24,12,59,재건축장기전세,59,59,,,,,,,,,
265,20410,강일지구7단지(임대),"국민,장기혼합",강동구,강동구 아리수로98길 25 ,37.5647685,127.1781818,405,2009-05-25,11,"39,59","국민,장기혼합",49,39,59,,,,,,,,
266,20410,강일지구7단지(임대),"국민,장기혼합",강동구,강동구 아리수로98길 25 ,37.5647685,127.1781818,405,2009-05-25,11,"39,59","국민,장기혼합",49,39,59,,,,,,,,
267,70237,DMC센트레빌(가재울뉴타운2),재개발,서대문구,서대문구 거북골로 120 ,37.57658,126.91136,100,2009-06-02,11,33,재개발,33,33,,,,,,,,,
268,70238,래미안석관,재개발,성북구,성북구 화랑로 214 ,37.6142693,127.0632849,80,2009-06-29,11,30,재개발,30,30,,,,,,,,,
269,20408,강일지구5단지(임대),"국민,장기혼합",강동구,강동구 아리수로97길 20 ,37.5680651,127.1770297,380,2009-06-30,11,"49,59","국민,장기혼합",54,49,59,,,,,,,,
270,20408,강일지구5단지(임대),"국민,장기혼합",강동구,강동구 아리수로97길 20 ,37.5680651,127.1770297,380,2009-06-30,11,"49,59","국민,장기혼합",54,49,59,,,,,,,,
271,70240,홍은센트레빌,재개발,서대문구,서대문구 통일로 553 ,37.5920533,126.9411,48,2009-07-31,11,30,재개발,30,30,,,,,,,,,
272,20446,수락리버시티1단지,"국민,장기혼합",의정부시,의정부시 누원로 51 ,37.6898278,127.0532416,304,2009-08-13,11,"39,49,59","국민,장기혼합",49,39,49,59,,,,,,,
273,20447,수락리버시티2단지,"국민,장기혼합",의정부시,의정부시 누원로 52 ,37.6898278,127.0532416,164,2009-08-13,11,"59,84","국민,장기혼합",72,59,84,,,,,,,,
