gov,gu,name,school,type,juso,student,class,x,y
중부,용산구,대건유치원,유치원,사립,서울특별시 용산구 이촌로81길 38 ,25.7,6,37.5198253,126.976708
중부,용산구,원유치원,유치원,사립,서울특별시 용산구 이촌로81길 14 ,25.7,7,37.5198253,126.976708
동작관악,관악구,원유치원,유치원,사립,서울특별시 관악구 봉천로 275  ,21,2,37.48794099,126.9319762
남부,영등포구,문래중학교,중학교, 공립, 서울특별시 영등포구 선유서로13길 6 ,30.7,23,37.52011991,126.8842407
강서,강서구,등현유치원,유치원,사립,서울특별시 강서구 화곡로 63가길 63 ,23.3,4,37.56144849,126.8485631
강남,강남구,서울언북초등학교,초등학교, 공립,서울특별시 강남구 삼성로135길 42 ,35,51,37.52002265,127.0456495
남부,영등포구,당산중학교,중학교, 공립, 서울특별시 영등포구 버드나루로 160 ,28.9,24,37.5200236,126.9126795
강남,강남구,서울봉은초등학교,초등학교, 공립,서울특별시 강남구 학동로 610 ,24.2,27,37.5203876,127.06093
강서,양천구,신남중학교,중학교, 공립, 서울특별시 양천구 중앙로29길 109 ,29.8,29,37.5205316,126.8479004
남부,영등포구,침례유치원,유치원,사립,서울특별시 영등포구 국제금융로 118 ,24.9,7,37.5209047,126.9318294
강서,양천구,목동중학교,중학교, 공립, 서울특별시 양천구 목동동로 172 ,34.4,51,37.52096015,126.8714857
서울시,송파구,잠실고등학교,고등학교, 일반고, 서울특별시 송파구 올림픽로33길 ,30.2,40,37.5210763,127.1076337
중부,용산구,충신유치원,유치원,사립,서울특별시 용산구 이촌로71길 14 ,26.1,8,37.5211598,126.9728621
강서,양천구,양천중학교,중학교, 공립, 서울특별시 양천구 지양로7길 32 ,31.3,36,37.5211726,126.8337013
강서,양천구,샘터유치원,유치원,사립,서울특별시 양천구 신월로 99 ,34.5,4,37.5211789,126.8457281
강서,양천구,서울강월초등학교,초등학교, 공립,서울특별시 양천구 신월로 97 ,24.7,50,37.5211789,126.8457281
강서,양천구,솔밭유치원,유치원,사립,서울특별시 양천구 신월로 10길 2-1 ,21,4,37.5211789,126.8457281
강서,양천구,양서유치원,유치원,사립,서울 양천구 신월로  13길 15,15.5,4,37.5211789,126.8457281
강남,강남구,세리유치원,유치원,사립,서울특별시 강남구 논현로152길 26 ,13.3,3,37.5213037,127.0300702
강서,양천구,서울신서초등학교,초등학교, 공립,서울특별시 양천구 목동서로10길 35 ,25.7,46,37.52182,126.86288
강서,양천구,서울목동초등학교,초등학교, 공립,서울특별시 양천구 목동동로12길 12 ,25.8,48,37.5222249,126.8762876
강서,양천구,꿈나무유치원,유치원,사립,서울특별시 양천구 목동서로 280 ,24.4,7,37.52224455,126.8682689
중부,용산구,용강중학교,중학교, 공립, 서울특별시 용산구 이촌로65가길 91 ,30.7,31,37.5222642,126.9734036
강서,양천구,카도릭유치원,유치원,사립,서울특별시 양천구 목동서로 130 ,14.2,5,37.5223764,126.8689796
서울시,영등포구,관악고등학교,고등학교, 일반고, 서울특별시 영등포구 영등포로6길 26 ,27.9,45,37.5224531,126.8842074
강동송파,송파구,햇빛유치원,유치원,사립,서울특별시 송파구 올림픽로 435 ,24.6,10,37.5226709,127.1097595
서울시,양천구,신서고등학교,고등학교, 일반고, 서울특별시 양천구 은행정로 42 ,32.4,24,37.5228758,126.8595244
중부,용산구,서울서빙고초등학교,초등학교, 공립,서울특별시 용산구 서빙고로 237 ,23.4,23,37.52307,126.97212
서울시,용산구,용산공업고등학교,고등학교, 특성화고(직업), 서울특별시 용산구 서빙고로 24 ,23.9,40,37.52307,126.97212
중부,용산구,서울서빙고초등학교병설유치원,유치원,공립,서울특별시 용산구 서빙고로51길 14 ,15.5,4,37.5230784,126.9908587
강서,양천구,서울양목초등학교,초등학교, 공립,서울특별시 양천구 목동로11길 30 ,23.1,46,37.5231607,126.862026
강서,양천구,서울양목초등학교병설유치원,유치원,공립,서울특별시 양천구 목동로11길 30 ,20.2,5,37.5231607,126.862026
서울시,양천구,서울영상고등학교,고등학교, 특성화고(직업), 서울특별시 양천구 목동로11길 46 ,25.1,18,37.5231607,126.862026
강동송파,강동구,서울위례초등학교,초등학교, 공립,서울특별시 강동구 명일로 23 ,23.4,24,37.5234217,127.1405284
강동송파,강동구,서울위례초등학교병설유치원,유치원,공립,서울특별시 강동구 명일로 23 ,17.7,3,37.5234217,127.1405284
강남,강남구,서울신구초등학교,초등학교, 공립,서울특별시 강남구 압구정로18길 28 ,23.2,26,37.5235085,127.0245156
강남,강남구,서울신구초등학교병설유치원,유치원,공립,서울특별시 강남구 압구정로18길 28 ,19,3,37.5235085,127.0245156
서울시,영등포구,여의도고등학교,고등학교, 일반고, 서울특별시 영등포구 국제금융로7길 37 여의도고등학교,31.8,35,37.5235748,126.9332478
서울시,영등포구,여의도여자고등학교,고등학교, 일반고, 서울특별시 영등포구 국제금융로7가길 13 ,34.1,30,37.5235748,126.9332478
남부,영등포구,여의도중학교,중학교, 공립, 서울특별시 영등포구 국제금융로7길 46 ,30.6,43,37.5235748,126.9332478
남부,영등포구,여의유치원,유치원,사립,서울특별시 영등포구 국제금융로7길 3 ,30,2,37.5235748,126.9332478
남부,영등포구,신라유치원,유치원,사립,서울영등포구 영등포로 64길 8 ,22.3,3,37.5236979,126.8811897
중부,용산구,서울신용산초등학교,초등학교, 공립,서울특별시 용산구 이촌로 255 ,27.9,65,37.5239545,126.9591581
강동송파,강동구,고덕한울유치원,유치원,사립,서울특별시 강동구 양재대로 1708 ,15.8,5,37.5242292,127.1349045
남부,영등포구,청은유치원,유치원,사립,서울특별시 영등포구 선유서로 76 ,33,2,37.524327,126.8859398
서부,은평구,유정유치원,유치원,사립,서울특별시 은평구 진흥로12길 23 ,24.2,6,37.5245596,127.1335149
강동송파,강동구,유정유치원,유치원,사립,서울특별시 강동구 강동대로55길 83 ,26.9,14,37.5245596,127.1335149
남부,영등포구,은하유치원,유치원,사립,서울특별시 영등포구 당산로28길 11 ,27.3,3,37.524823,126.8979049
성북,성북구,은하유치원,유치원,사립,서울시 성북구 돌곶이로64 ,40,2,37.524823,126.8979049
강서,양천구,대한유치원,유치원,사립,서울특별시 양천구 오목로13길 31 ,23.3,3,37.5248238,126.8452099
중부,용산구,서울한강초등학교,초등학교, 공립,서울특별시 용산구 한강대로14길 9 ,16.5,11,37.524988,126.9660593
강서,양천구,튼튼유치원,유치원,사립,서울특별시 양천구 중앙로52길 62 ,22.1,8,37.525089,126.8518443
강동송파,송파구,풍납중학교,중학교, 공립, 서울특별시 송파구 올림픽로43길 20 ,24.8,27,37.5252303,127.1068111
서울시,용산구,오산고등학교,고등학교, 일반고, 서울특별시 용산구 보광로7길 17 ,34,40,37.52526,126.9983669
중부,용산구,오산중학교,중학교, 사립, 서울특별시 용산구 보광로7길 17 ,28.3,21,37.52526,126.9983669
남부,영등포구,서울영중초등학교,초등학교, 공립,서울특별시 영등포구 양산로 185 ,20.8,28,37.5252738,126.8884173
남부,영등포구,서울영중초등학교병설유치원,유치원,공립,서울특별시 영등포구 양산로 185 ,18.5,4,37.5252738,126.8884173
강서,양천구,서울강서초등학교,초등학교, 공립,서울특별시 양천구 오목로 31 ,26.6,47,37.5252884,126.8576756
강서,양천구,서울양강초등학교,초등학교, 공립,서울특별시 양천구 오목로 101 ,24.9,27,37.5252884,126.8576756
강동송파,송파구,서울신천초등학교,초등학교, 공립,서울특별시 송파구 올림픽로 215 ,20.4,31,37.5253982,127.1175234
강동송파,송파구,서울신천초등학교병설유치원,유치원,공립,서울특별시 송파구 올림픽로 215 ,24.4,5,37.5253982,127.1175234
강동송파,송파구,서울잠일초등학교병설유치원,유치원,공립,서울특별시 송파구 올림픽로 95 ,26.7,3,37.5253982,127.1175234
서울시,송파구,영파여자고등학교,고등학교, 일반고, 서울특별시 송파구 올림픽로 565 ,31.6,45,37.5253982,127.1175234
강동송파,송파구,영파여자중학교,중학교, 사립, 서울특별시 송파구 올림픽로 565  ,26.4,24,37.5253982,127.1175234
강동송파,송파구,잠실럭키유치원,유치원,사립,서울특별시 송파구 올림픽로 135 ,22,6,37.5253982,127.1175234
강동송파,강동구,서울둔촌초등학교,초등학교, 공립,서울특별시 강동구 양재대로88길 27 ,23.9,27,37.5255904,127.1354174
남부,영등포구,무지개영재유치원,유치원,사립,서울특별시 영등포구 양산로17길 8 ,17.7,11,37.525731,126.8936664
강서,양천구,서울양동초등학교,초등학교, 공립,서울특별시 양천구 오목로23길 24 ,18.7,25,37.5257497,126.8508336
강서,양천구,목성유치원,유치원,사립,서울특별시 양천구 목동동로 50 ,25.7,6,37.5259059,126.8718009
강서,양천구,목운중학교,중학교, 공립, 서울특별시 양천구 목동동로 235 ,35.5,46,37.5259059,126.8718009
강서,양천구,서울목운초등학교,초등학교, 공립,서울특별시 양천구 목동동로 235 서울목운초등학교,32.4,48,37.5259059,126.8718009
강서,양천구,세화유치원,유치원,사립,서울특별시 양천구 목동동로 130 ,26,6,37.5259059,126.8718009
강서,양천구,한서유치원,유치원,사립,서울특별시 양천구 목동동로 430 ,17,7,37.5259059,126.8718009
강동송파,송파구,서울풍성초등학교,초등학교, 공립,서울특별시 송파구 강동대로2길 13 ,19.4,17,37.5259135,127.1122078
강동송파,송파구,풍성중학교,중학교, 공립, 서울특별시 송파구 강동대로2길 27 ,29.4,21,37.5259135,127.1122078
강서,양천구,서울신강초등학교,초등학교, 공립,서울특별시 양천구 중앙로55길 72 ,22,33,37.5262943,126.8432497
서울시,송파구,서울체육고등학교,고등학교, 특수목적고, 서울특별시 송파구 강동대로 232 ,33.3,13,37.5263554,127.1155563
강동송파,송파구,서울체육중학교,중학교, 공립, 서울특별시 송파구 강동대로 232 ,27.2,6,37.5263554,127.1155563
강서,강서구,서울월정초등학교,초등학교, 공립,서울특별시 강서구 월정로 176 ,25.5,61,37.5270218,126.84018
강서,강서구,서울월정초등학교병설유치원,유치원,공립,서울특별시 강서구 월정로 176 ,23.3,3,37.5270218,126.84018
강남,강남구,신구중학교,중학교, 공립, 서울특별시 강남구 압구정로36길 17 ,27.4,17,37.5270697,127.0307435
강서,양천구,서울갈산초등학교,초등학교, 공립,서울특별시 양천구 목동로 31 ,25,39,37.5277099,126.8642241
서울시,양천구,진명여자고등학교,고등학교, 일반고, 서울특별시 양천구 목동로 170 ,40.2,49,37.5277099,126.8642241
강동송파,강동구,서울성일초등학교,초등학교, 공립,서울특별시 강동구 성내로15길 33 ,24.6,48,37.5279455,127.1284946
남부,영등포구,서울영동초등학교,초등학교, 공립,서울특별시 영등포구 국회대로53길 20 ,20,28,37.5279587,126.9069622
남부,영등포구,서울영동초등학교병설유치원,유치원,공립,서울특별시 영등포구 국회대로53길 20 ,23.3,3,37.5279587,126.9069622
강동송파,강동구,서울한산초등학교,초등학교, 공립,서울특별시 강동구 풍성로 261 ,25.2,38,37.5279735,127.1414364
강남,강남구,신사중학교,중학교, 공립, 서울특별시 강남구 압구정로 123 ,27.1,17,37.5280324,127.0302076
강서,양천구,아란유치원,유치원,사립,서울특별시 양천구 목동서로 100 ,24,5,37.5280324,127.0302076
강남,강남구,아란유치원,유치원,사립,서울특별시 강남구 압구정로 201 ,21.6,8,37.5280324,127.0302076
강남,강남구,압구정중학교,중학교, 공립, 서울특별시 강남구 압구정로 225 ,31.3,18,37.5280324,127.0302076
서울시,강남구,청담고등학교,고등학교, 일반고, 서울특별시 강남구 압구정로 419 ,29.2,35,37.5280324,127.0302076
서울시,강남구,현대고등학교,고등학교, 자율고, 서울특별시 강남구 압구정로 127 ,33.3,39,37.5280324,127.0302076
강동송파,강동구,성내중학교,중학교, 공립, 서울특별시 강동구 성안로7길 36 ,31.2,30,37.5283133,127.1286587
강남,강남구,서울청담초등학교,초등학교, 공립,서울특별시 강남구 압구정로71길 9 ,23.9,37,37.5284091,127.0470335
남부,영등포구,한영유치원,유치원,사립,서울특별시 영등포구 영중로41길 5 ,23.2,5,37.5284436,126.9056931
강남,강남구,청담중학교,중학교, 공립, 서울특별시 강남구 압구정로61길 36 ,29.5,28,37.5285272,127.0443402
남부,영등포구,푸른나라유치원,유치원,사립,서울특별시 영등포구 당산로35길 3 ,13,3,37.5290288,126.8968671
강동송파,강동구,서울선린초등학교,초등학교, 공립,서울특별시 강동구 진황도로61길 29 ,23.7,31,37.5292106,127.1433728
강동송파,강동구,서울선린초등학교병설유치원,유치원,공립,서울특별시 강동구 진황도로61길 29 ,24.5,4,37.5292106,127.1433728
강동송파,강동구,동신중학교,중학교, 사립, 서울특별시 강동구 진황도로 72 ,27.9,24,37.5292593,127.1432504
강동송파,강동구,둔촌중학교,중학교, 공립, 서울특별시 강동구 진황도로 61 ,25.6,34,37.5292593,127.1432504
서울시,광진구,광양고등학교,고등학교, 자율고, 서울특별시 광진구 자양로3가길 31 ,27.8,38,37.5293201,127.0844977
강서,양천구,서울신원초등학교,초등학교, 공립,서울특별시 양천구 남부순환로58길 32 ,21.3,25,37.5293375,126.8320117
강서,양천구,서울신원초등학교병설유치원,유치원,공립,서울특별시 양천구 남부순환로58길 32 ,23,3,37.5293375,126.8320117
